target_id,variant_label,repetition_index,guesser_model,judge_model,guesser_reasoning_effort,judge_reasoning_effort,guesser_reasoning,judge_reasoning,run_id,mode,target_name,solved,turns_used,false_positive,final_question,final_question_correct,error,error_type,guesser_w_effort
place_busan,gemini-3.1-flash-lite-preview,19,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0019__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,Busan,True,18,,Is the city Busan?,True,,,gemini-3.1-flash-lite-preview
place_busan,gpt-5.4,19,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0019__full-game-test__openai__gpt-5.4,full-game-test,Busan,True,13,,Is the hidden target Busan?,True,,,gpt-5.4_low
animal_octopus,gpt-5.4-mini,19,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0019__full-game-test__openai__gpt-5.4-mini,full-game-test,octopus,True,13,,Is the hidden target an octopus?,True,,,gpt-5.4-mini_high
place_busan,claude-opus-4-6,20,claude-opus-4-6,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0020__full-game-test__anthropic__claude-opus-4-6,full-game-test,Busan,True,14,,Is the hidden target Busan?,True,,,claude-opus-4-6_budget_2048
character_gandalf,claude-sonnet-4-5,20,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0020__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Gandalf,True,23,,Is the target Gandalf?,True,,,claude-sonnet-4-5_budget_2048
place_busan,gemini-3.1-flash-lite-preview,20,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0020__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,Busan,True,14,,Is the city Busan?,True,,,gemini-3.1-flash-lite-preview
place_busan,gpt-5.4-mini,20,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0020__full-game-test__openai__gpt-5.4-mini,full-game-test,Busan,True,15,,Is the city Busan?,True,,,gpt-5.4-mini_low
animal_octopus,gpt-5.4-mini,20,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0020__full-game-test__openai__gpt-5.4-mini,full-game-test,octopus,True,17,,Is the hidden target an octopus?,True,,,gpt-5.4-mini_high
place_busan,claude-sonnet-4-5,21,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0021__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Busan,True,13,,Is the target Busan?,True,,,claude-sonnet-4-5_budget_2048
character_gandalf,claude-sonnet-4-5,21,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0021__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Gandalf,True,20,,Is the target Gandalf?,True,,,claude-sonnet-4-5_budget_2048
animal_octopus,gemini-3.1-flash-lite-preview,21,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0021__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,octopus,False,80,,"Is the target a case, cover, or sleeve designed to protect or enclose another object?",False,,,gemini-3.1-flash-lite-preview
place_busan,gpt-5.4-mini,21,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0021__full-game-test__openai__gpt-5.4-mini,full-game-test,Busan,True,22,,Is the hidden target Busan?,True,,,gpt-5.4-mini_low
animal_octopus,gpt-5.4-mini,21,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0021__full-game-test__openai__gpt-5.4-mini,full-game-test,octopus,True,31,,Is the hidden target octopus?,True,,,gpt-5.4-mini_high
place_busan,claude-sonnet-4-5,22,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0022__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Busan,True,14,,Is the target Busan?,True,,,claude-sonnet-4-5_budget_2048
character_gandalf,claude-sonnet-4-5,22,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0022__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Gandalf,True,21,,Is the target Gandalf?,True,,,claude-sonnet-4-5_budget_2048
animal_octopus,gemini-3.1-flash-lite-preview,22,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0022__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,octopus,True,44,,Is the hidden target an octopus?,True,,,gemini-3.1-flash-lite-preview
place_busan,gpt-5.4-mini,22,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0022__full-game-test__openai__gpt-5.4-mini,full-game-test,Busan,True,20,,Is the hidden target Busan?,True,,,gpt-5.4-mini_low
animal_octopus,gpt-5.4-mini,22,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0022__full-game-test__openai__gpt-5.4-mini,full-game-test,octopus,True,17,,Is the target an octopus?,True,,,gpt-5.4-mini_high
place_busan,claude-sonnet-4-5,23,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0023__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Busan,True,16,,Is the target Busan?,True,,,claude-sonnet-4-5_budget_2048
character_gandalf,claude-sonnet-4-5,23,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0023__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Gandalf,True,18,,Is the target Gandalf?,True,,,claude-sonnet-4-5_budget_2048
animal_octopus,gemini-3.1-flash-lite-preview,23,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0023__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,octopus,False,80,,"Is the target the word ""omnivore""?",False,,,gemini-3.1-flash-lite-preview
place_busan,gpt-5.4-mini,23,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0023__full-game-test__openai__gpt-5.4-mini,full-game-test,Busan,True,17,,Is the hidden target Busan?,True,,,gpt-5.4-mini_low
animal_octopus,gpt-5.4-mini,23,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0023__full-game-test__openai__gpt-5.4-mini,full-game-test,octopus,True,15,,Is the hidden target an octopus?,True,,,gpt-5.4-mini_high
place_busan,claude-sonnet-4-5,24,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0024__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Busan,True,13,,Is the target Busan?,True,,,claude-sonnet-4-5_budget_2048
character_gandalf,claude-sonnet-4-5,24,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0024__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Gandalf,True,18,,Is the target Gandalf?,True,,,claude-sonnet-4-5_budget_2048
animal_octopus,gemini-3.1-flash-lite-preview,24,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0024__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,octopus,False,80,,Is the target a mollusk?,False,,,gemini-3.1-flash-lite-preview
place_busan,gpt-5.4-mini,24,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0024__full-game-test__openai__gpt-5.4-mini,full-game-test,Busan,True,17,,Is the hidden target Busan?,True,,,gpt-5.4-mini_low
animal_octopus,gpt-5.4-mini,24,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0024__full-game-test__openai__gpt-5.4-mini,full-game-test,octopus,True,14,,Is the target an octopus?,True,,,gpt-5.4-mini_high
place_busan,claude-sonnet-4-5,25,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0025__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Busan,True,13,,Is the target Busan?,True,,,claude-sonnet-4-5_budget_2048
character_gandalf,claude-sonnet-4-5,25,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0025__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Gandalf,True,22,,Is the target Gandalf?,True,,,claude-sonnet-4-5_budget_2048
animal_octopus,gemini-3.1-flash-lite-preview,25,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0025__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,octopus,True,11,,Is the target an octopus?,True,,,gemini-3.1-flash-lite-preview
place_busan,gpt-5.4-mini,25,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0025__full-game-test__openai__gpt-5.4-mini,full-game-test,Busan,True,15,,Is the hidden target Busan?,True,,,gpt-5.4-mini_low
animal_octopus,gpt-5.4-mini,25,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0025__full-game-test__openai__gpt-5.4-mini,full-game-test,octopus,True,18,,Is the hidden target an octopus?,True,,,gpt-5.4-mini_high
place_busan,claude-sonnet-4-5,26,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0026__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Busan,True,13,,Is the target Busan?,True,,,claude-sonnet-4-5_budget_2048
character_gandalf,claude-sonnet-4-5,26,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0026__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Gandalf,True,64,,Is the target Gandalf?,True,,,claude-sonnet-4-5_budget_2048
animal_octopus,gemini-3.1-flash-lite-preview,26,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0026__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,octopus,True,15,,Is the target an octopus?,True,,,gemini-3.1-flash-lite-preview
place_busan,gpt-5.4-mini,26,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0026__full-game-test__openai__gpt-5.4-mini,full-game-test,Busan,True,17,,Is the hidden target Busan?,True,,,gpt-5.4-mini_low
animal_octopus,gpt-5.4-mini,26,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0026__full-game-test__openai__gpt-5.4-mini,full-game-test,octopus,True,15,,Is the target an octopus?,True,,,gpt-5.4-mini_high
place_busan,claude-sonnet-4-5,27,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0027__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Busan,True,13,,Is the target Busan?,True,,,claude-sonnet-4-5_budget_2048
character_gandalf,claude-sonnet-4-5,27,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0027__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Gandalf,True,42,,Is the target Gandalf?,True,,,claude-sonnet-4-5_budget_2048
animal_octopus,gemini-3.1-flash-lite-preview,27,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0027__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,octopus,True,15,,Is the hidden target an octopus?,True,,,gemini-3.1-flash-lite-preview
place_busan,gpt-5.4-mini,27,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0027__full-game-test__openai__gpt-5.4-mini,full-game-test,Busan,True,25,,Is the hidden target Busan?,True,,,gpt-5.4-mini_low
animal_octopus,gpt-5.4-mini,27,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0027__full-game-test__openai__gpt-5.4-mini,full-game-test,octopus,True,16,,Is the target an octopus?,True,,,gpt-5.4-mini_high
place_busan,claude-sonnet-4-5,28,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0028__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Busan,True,12,,Is the target city Busan?,True,,,claude-sonnet-4-5_budget_2048
character_gandalf,claude-sonnet-4-5,28,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0028__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Gandalf,True,19,,Is the target Gandalf?,True,,,claude-sonnet-4-5_budget_2048
animal_octopus,gemini-3.1-flash-lite-preview,28,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0028__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,octopus,True,30,,Is the target an octopus?,True,,,gemini-3.1-flash-lite-preview
place_busan,gpt-5.4-mini,28,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0028__full-game-test__openai__gpt-5.4-mini,full-game-test,Busan,True,27,,Is the city Busan?,True,,,gpt-5.4-mini_low
animal_octopus,gpt-5.4-mini,28,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0028__full-game-test__openai__gpt-5.4-mini,full-game-test,octopus,True,15,,Is the target an octopus?,True,,,gpt-5.4-mini_high
place_busan,claude-sonnet-4-5,29,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0029__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Busan,True,12,,Is the target Busan?,True,,,claude-sonnet-4-5_budget_2048
character_gandalf,claude-sonnet-4-5,29,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0029__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Gandalf,True,17,,Is the target Gandalf?,True,,,claude-sonnet-4-5_budget_2048
animal_octopus,gemini-3.1-flash-lite-preview,29,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0029__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,octopus,True,12,,Is the target an octopus?,True,,,gemini-3.1-flash-lite-preview
place_busan,gpt-5.4-mini,29,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0029__full-game-test__openai__gpt-5.4-mini,full-game-test,Busan,True,19,,Is the hidden target Busan?,True,,,gpt-5.4-mini_low
animal_octopus,gpt-5.4-mini,29,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0029__full-game-test__openai__gpt-5.4-mini,full-game-test,octopus,True,14,,Is the target an octopus?,True,,,gpt-5.4-mini_high
place_busan,claude-sonnet-4-5,30,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0030__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Busan,True,14,,Is the target Busan?,True,,,claude-sonnet-4-5_budget_2048
character_gandalf,claude-sonnet-4-5,30,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0030__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Gandalf,True,20,,Is the target Gandalf?,True,,,claude-sonnet-4-5_budget_2048
animal_octopus,gemini-3.1-flash-lite-preview,30,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0030__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,octopus,True,27,,Is the target an octopus?,True,,,gemini-3.1-flash-lite-preview
place_busan,gpt-5.4-mini,30,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0030__full-game-test__openai__gpt-5.4-mini,full-game-test,Busan,True,15,,Is the city Busan?,True,,,gpt-5.4-mini_low
animal_octopus,gpt-5.4-mini,30,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0030__full-game-test__openai__gpt-5.4-mini,full-game-test,octopus,True,53,,Is the hidden target an octopus?,True,,,gpt-5.4-mini_high
place_busan,claude-sonnet-4-5,31,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0031__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Busan,True,12,,Is the target Busan?,True,,,claude-sonnet-4-5_budget_2048
character_gandalf,claude-sonnet-4-5,31,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0031__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Gandalf,True,21,,Is the target Gandalf?,True,,,claude-sonnet-4-5_budget_2048
animal_octopus,gemini-3.1-flash-lite-preview,31,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0031__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,octopus,True,20,,Is the target an octopus?,True,,,gemini-3.1-flash-lite-preview
place_busan,gpt-5.4-mini,31,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0031__full-game-test__openai__gpt-5.4-mini,full-game-test,Busan,True,12,,Is the hidden target Busan?,True,,,gpt-5.4-mini_low
animal_octopus,gpt-5.4-mini,31,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0031__full-game-test__openai__gpt-5.4-mini,full-game-test,octopus,True,19,,Is the target an octopus?,True,,,gpt-5.4-mini_high
place_busan,claude-sonnet-4-5,32,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0032__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Busan,True,12,,Is the target Busan?,True,,,claude-sonnet-4-5_budget_2048
character_gandalf,claude-sonnet-4-5,32,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0032__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Gandalf,False,80,,Is the target a hobbit?,False,,,claude-sonnet-4-5_budget_2048
animal_octopus,gemini-3.1-flash-lite-preview,32,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0032__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,octopus,True,14,,Is the hidden target an octopus?,True,,,gemini-3.1-flash-lite-preview
place_busan,gpt-5.4-mini,32,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0032__full-game-test__openai__gpt-5.4-mini,full-game-test,Busan,True,17,,Is the hidden target Busan?,True,,,gpt-5.4-mini_low
animal_octopus,gpt-5.4-mini,32,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0032__full-game-test__openai__gpt-5.4-mini,full-game-test,octopus,True,13,,Is the target an octopus?,True,,,gpt-5.4-mini_high
place_busan,claude-sonnet-4-5,33,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0033__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Busan,True,12,,Is the target Busan?,True,,,claude-sonnet-4-5_budget_2048
character_gandalf,claude-sonnet-4-5,33,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0033__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,Gandalf,True,16,,Is the target character Gandalf?,True,,,claude-sonnet-4-5_budget_2048
animal_octopus,gemini-3.1-flash-lite-preview,33,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0033__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,octopus,True,29,,Is the hidden target an octopus?,True,,,gemini-3.1-flash-lite-preview
place_busan,gpt-5.4-mini,33,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0033__full-game-test__openai__gpt-5.4-mini,full-game-test,Busan,True,17,,Is the hidden target Busan?,True,,,gpt-5.4-mini_low
